query,rank,song,artist,text,score,relevance
Betrayal,9,One Way Ride,Hooverphonic,"Concentrate, you're on the middle  
Of this one way ride  
In the center lays the key  
To get back off to a while  
If you can't solve this riddle  
I'm afraid you'll have to stay  
In the ???  
Of underestimated betrayal  
  
See them point in your direction  
See the indifference in their eyes  
Just living in oblivion  
Struggling with too many wires  
So you've got to solve this riddle  
Other wise you won't get back  
So if I were you  
I would concentrate on the morbid one way track

",4.424699783325195,
Betrayal,10,Judas Rising,Judas Priest,"White bolt of lightning  
Came out of nowhere  
Blinded the darkness  
Creating the storm  
War in the heavens  
Vengeance ignited  
Torment and tempest  
Attacks like a swarm  
  
Forged out of Flame  
From chaos to destiny  
Bringer of pain  
Forever undying  
  
Judas is Rising  
  
Eternal betrayer  
Ice cold and evil  
Taking no prisoners  
Dark prince of the world  
Humanity trembles  
Enslaving you sinners  
You can't beg for mercy  
For none will be saved  
The burden of sin  
Echoes the prophecy  
Ascending from hell  
Forever despising  
  
Judas is Rising  
  
Their faith is revealed  
Deceivers are crying  
By crucified steel  
Evangelising  
  
Judas is Rising  
Judas is Rising

",4.356500148773193,
Lies,1,"Prickly Thorn, But Sweetly Worn",The White Stripes,"Singing  
Li de li de li oh oh  
Well, a li de li de li oh  
Li de li de li oh oh  
Well, a li de li de li oh  
  
Well, the hills are pretty and rollin'  
But the thorn is sharp and swollen  
And the man plays a beautiful whistle  
But he wears a prickly thistle  
  
Singing  
Li de li de li oh oh  
Well, a li de li de li oh  
Li de li de li oh oh  
Well, a li de li de li oh  
  
The silver birches pierce through an icy fog  
Which covers the ground most daily  
And the angels which carry St. Andrew high  
Are singing a tune most gaily  
  
Singing  
Li de li de li oh oh  
Well, a li de li de li oh  
Li de li de li oh oh  
Well, a li de li de li oh  
  
One sound can hold back a thousand hands  
When the pipe plays a tune forlorn  
And the thistle is a prickly flower  
Aye, but how it is sweetly worn  
  
Singing  
Li de li de li oh oh  
Well, a li de li de li oh  
Li de li de li oh oh  
Well, a li de li de li oh  
Li de li de li oh oh  
Well, a li de li de li oh

",2.9744999408721924,
Lies,2,Lies,Rolling Stones,"Lies, dripping off your mouth like dirt  
Lies, lies in every step you walk  
Lies, whispered sweetly in my ear  
Lies, how do I get out of here?  
Why, why you have to be so cruel?  
Lies, lies, lies I ain't such a fool!  
Lies, lies in my papa's looks  
Lies, lies in my history books  
Lies, lies like they teach in class  
Lies, lies, lies I catch on way too fast  
Fire, fire upon your wicked tongue  
Lies, lies, lies you're trying to spoil my fun  
Lies, lies you dirty jezebel  
Why, why, why, why don't you go to hell?  
Why, why you think me such a fool?  
Lies, lies, lies honey that's ya rules!  
Lies, lies, lies, lies, oh my lies, ...  

",2.9509999752044678,
Lies,3,Lies,Cyndi Lauper,"The street light  
Through my window  
Makes me feel secure  
There's no one to distract me  
I'm locking the door  
You cannot barge into  
My own little world  
You can't take the joy  
From the soul of this girl  
  
Telling me your lies, lies, lies  
Don't tell me your lies, lies, lies  
  
My thoughts are all tangled  
I don't know what I feel  
You try to confuse me  
'Till I don't know what's real  
You say what's good (for me)  
You don't even know me  
You don't even want the truth  
That you need to feel  
The power that was taken from you  
  
Telling me your lies, lies, lies  
Don't tell me lies, lies, lies...  
  
So I'll pretend,  
And we'll all be happy  
But in the end  
There's no telling when  
You'll slip off the edge  
And you start up again  
But I'm not the same child  
Who just had no defense  
  
Don't tell me your lies, lies, lies...  
Don't tell me your lies, lies, lies...  
  
All that's left is this knocking  
Of a heart you left on the shelf  
You twisted your love  
'Cause you don't love yourself  
  
Don't tell me your lies, lies, lies  
Don't tell me lies, lies, lies...  
Don't tell me lies...

",2.9244000911712646,
Lies,4,Little Lies,Fleetwood Mac,"If I could turn the page  
In time then I'd rearrange  
Just a day or two  
Close my, close my, close my eyes  
  
But I couldn't find a way  
So I'll settle for one day  
To believe in you  
Tell me, tell me , tell me lies  
  
Tell me lies  
Tell me sweet little lies  
(Tell me lies, tell me, tell me lies)  
Oh, no, no you can't disguise  
(You can't disguise, no you can't disguise)  
Tell me lies  
Tell me sweet little lies  
  
Although I'm not making plans  
I hope that you understand  
There's a reason why  
Close your, close your, close your eyes  
  
No more broken hearts  
We're better off apart  
Let's give it a try  
Tell me, tell me, tell me lies  
  
Tell me lies  
Tell me sweet little lies  
(Tell me lies, tell me, tell me lies)  
Oh, no, no you can't disguise  
(You can't disguise, no you can't disguise)  
Tell me lies  
Tell me sweet little lies  
  
If I could turn the page  
In time then I'd rearrange  
Just a day or two  
Close my, close my, close my eyes  
  
But I couldn't find a way  
So I'll settle for one day  
To believe in you  
Tell me, tell me, tell me lies  
  
Tell me lies  
Tell me sweet little lies  
(Tell me lies, tell me, tell me lies)  
Oh, no, no you can't disguise  
(You can't disguise, no you can't diguise)  
  
Tell me lies  
Tell me sweet little lies  
(Tell me lies, tell me, tell me lies)  
Oh, no, no you can't disguise  
(You can't disguise, no you can't disguise)  
Tell me lies  
Tell me sweet little lies  
(Tell me, tell me lies)

",2.90939998626709,
Lies,5,Lies,Linda Ronstadt,"Lies, lies, I can't believe a word you say  
Lies, lies are gonna make you sad some day  
Tears, tears, I've shed a million tears for you  
Tears, tears, and now you're loving someone new  
Someday I'm gonna be happy  
But I don't know when just now  
Lies, lies, you're breaking my heart  
You think that you're such a smart boy  
And I'll believe what you say  
Who do you think you are, boy?  
To lead me on this way, hey  
Lies, lies, I can't believe a word you say  
Lies, lies are gonna make you sad some day  
Someday you're gonna be lonely and you won't find me around  
Lies, lies, you're breaking my heart  
Someday I'm gonna be happy  
But I don't know where or when  
Lies, lies, you're breaking my heart  
You think that you're such a smart boy  
And I'll believe what you say  
Well, who do you think you are, boy?  
To lead me on this way, hey, hey, hey  
Lies, lies, I can't believe a word you say  
Lies, lies are gonna make you sad some day  
Someday you're gonna be lonely but you won't find me around  
Lies, lies, you're breaking my heart  
You're breaking my heart  
You're breaking my heart  
You're breaking my heart  

",2.89520001411438,
Lies,6,Lies,Styx,"Written by Buddy Randell, Beau Charles  
Lead vocals by Dennis DeYoung  
  
lies lies  
you're telling me that you'll be true  
  
lies lies  
that's all I ever get from you  
  
tears tears  
I shed a million tears for you  
  
tears tears  
and now you're loving someone new  
  
someday you're gonna be happy  
but I don't know when just now  
  
lies  
lies - breaking my heart  
  
you think that you're such a smart girl  
and I'll believe what you say  
but who do you think you are girl  
to lead me on this way?  
  
lies lies  
I can't believe a word you say  
  
lies lies  
I'm gonna make you sad someday  
  
someday you're gonna be lonely  
but you won't find me around  
  
lies  
lies - breaking my heart  
  
yeah  
  
someday you're gonna be lonely  
but you won't find me around  
  
lies  
lies - breaking my heart  
  
you think that you're such a smart girl  
and I'll believe what you say  
but who do you think you are girl  
to lead me on this way?  
  
lies lies  
I can't believe a word you say  
  
lies lies  
I'm gonna make you sad someday  
  
someday you're gonna be lonely  
but you won't find me around  
  
lies  
lies - breaking my heart  
  
breaking my heart  
breaking my heart  
breaking my heart  
breaking my heart  
breaking my heart

",2.8951990604400635,
Lies,7,"Come Back, She Cried",Ramones,"I lied, I lied  
Come back, come back  
Come back, she cried  
I lied, I lied  
I tried, I tried  
Come back, come back  
Come back, she cried  
I lied...  
Oh oh no nothing to worry about  
Oh oh no nothing to worry about  
I lied, I lied  
Come back, come back, come back she cried  
I walked out, I walked out, I walked out  
Down the drain  
Of something else, I was in it  
So silly, so unfair, she stayed standing there  
Oh oh no nothing to worry about  
Oh oh no nothing to worry about  
I lied, I lied  
Come back, come back  
Come back, she cried  
I lied, I lied  
I tried, I tried  
Come back, come back  
Come back, she cried  
Oh oh no nothing to worry about  
Oh oh no nothing to worry about  
I lied, I lied  
Come back, come back  
Come back, she cried  
I freaked out, I freaked out, I freaked out  
Is the water as high as it'll get  
Super wet, mom told me,  
Every chance I have seen  
Trying to get clean  
Oh oh no nothing to worry about  
Oh oh no nothing to worry about  
I lied, I lied  
Come back, come back  
Come back, she cried  
I lied, I lied  
I tried, I tried  
Come back, come back  
Come back, she cried  
I lied, I lied  
Oh oh no nothing to worry about [x6]

",2.878499984741211,
Lies,8,Little White Lies,Fastball,"I saw you yesterday  
I was not phased, I did not care  
You, you turned and walked away  
As if I was not even there  
  
I don't know, you don't know  
We don't know why  
I tell myself like these little white lies  
These little white lies  
Like I don't miss you  
I tell myself these little white lies  
These little white lies  
And I just walk around  
With my eyes closed [Repeat: x3]  
  
I don't miss you all that much  
Don't miss your kiss, don't miss your touch  
I'm so happy to be free  
I don't need you, you don't need me  
  
If you don't care, then I don't care  
Please tell my why  
I tell myself these little white lies  
These little white lies  
Like I don't miss you  
I tell myself these little white lies  
These little white lies  
And I just walk around  
With my eyes closed [Repeat: x4]  
  
I tell myself these little white lies  
These little white lies  
Like I don't miss you  
I tell myself these little white lies  
These little white lies  
Like I don't love you  
  
I tell myself these little white lies  
These little white lies  
Like I don't miss you  
I tell myself these little white lies  
These little white lies  
And I just walk around  
With my eyes closed [Repeat: x8]

",2.8642001152038574,
Lies,9,Little White Lies,One Direction,"If this room was burning  
I wouldn't even notice  
'Cause you've been taking up my mind  
With your little white lies, little white lies  
  
You say it's getting late  
It's getting late  
And you don't know if you can stay  
If you can stay  
  
But you, you don't tell the truth  
No you, you like playing games  
  
Your hands touching me, they're touching me  
And your eyes keep saying things  
They say what we do  
When it's only me and you  
I can't concentrate  
  
That's all I'm thinking about  
All I keep thinking about  
Everything else just fades away  
  
If this room was burning  
I wouldn't even notice  
'Cause you've been taking up my mind  
With your little white lies, little white lies  
  
You say you're a good girl  
But I know you would girl  
'Cause you've been telling me all night  
With your little white lies, little white lies  
With your little white lies, little white lies  
  
Back seat of the cab,  
We're in the cab  
My lips getting so attached,  
They're so attached  
  
Now you wanna make some rules  
Now cool then we'll watch them break tonight  
  
I know what you want  
And I've been waiting so long  
  
If this room was burning  
I wouldn't even notice  
'Cause you've been taking up my mind  
With your little white lies, little white lies  
  
You say you're a good girl  
But I know you would girl  
'Cause you've been telling me all night.  
With your little white lies, little white lies  
With your little white lies, little white lies  
  
I know you want it  
I know you feel it too  
Let's stop pretending  
That you don't know what I don't know  
Just what we came to do  
  
If this room was burning  
I wouldn't even notice  
'Cause you've been taking up my mind  
With your little white lies, little white lies  
  
You say you're a good girl  
But I know you would girl  
'Cause you've been telling me all night  
With your little white lies, little white lies  
With your little white lies, little white lies

",2.861799955368042,
Lies,10,La La La Lies,Who,"If I'm so lost without a friend  
Tell me, who's this by my side?  
This girl with eyes like gems  
And cool reactions to your lies  
Lies  
La la la la la la lies  
  
You can't repeat what you put 'round  
All the things that made me cry  
You kicked me when I was down  
And they hurt me all those lies  
Lies  
La la la la la la lies  
  
I've got my girl and together we're strong  
To laugh at you and prove you wrong  
  
I don't insist that you feel bad  
I just want to see you smile  
Don't ever think you made me mad  
I didn't listen to your lies  
Lies  
La la la la la la lies  
  
If I'm so lost without a friend  
Tell me, who's this by my side?  
This girl with eyes like gems  
And cool reactions to your lies  
Lies  
La la la la la la lies  
  
I don't insist that you feel bad  
I just want to see you smile  
Don't ever think you made me mad  
I didn't listen to your lies  
Lies  
La la la la la la lies

",2.8601999282836914,
Revenge,1,Here Comes Revenge,Metallica,"Little grave I'm grieving, I will mend you  
Sweet revenge I'm dreaming, I will end you  
  
I've been here since dawn of time  
Countless hatreds built my shrine  
I was born in anger's flame  
He was Abel, I was Cain  
I am here  
I'm hell unbound  
Burn your kingdom to the ground  
To the ground  
  
Here comes revenge, just for you  
Revenge, you can't undo  
Revenge, it's killing me  
Revenge, set me free  
Eye for an eye, tooth for a tooth  
A life for a life, it's my burden of proof  
Revenge, just for you  
Revenge  
You ask forgiveness, I give you sweet revenge  
  
I return this nightmare, I will find you  
Sleepless, cloaked in despair, I'm behind you  
  
Man has made me oh so strong  
Blurring lines of right and wrong  
Far too late for frail amends  
Now it's come to sweet revenge  
Desperate hands  
That lose control  
Have no mercy on your soul  
On your soul  
  
Here comes revenge, just for you  
Revenge, you can't undo  
Revenge, is killing me  
Revenge, set me free  
Eye for an eye, tooth for a tooth  
A life for a life, it's my burden of proof  
Revenge, just for you  
Revenge  
You ask forgiveness, I give you sweet revenge  
  
Here comes revenge, just for you  
Revenge, you can't undo  
Revenge, is killing me  
Revenge, set me free  
Eye for an eye, tooth for a tooth  
A life for a life, it's my burden of proof  
Revenge, just for you  
Revenge  
You ask forgiveness, I give you sweet revenge  
  
Sweet revenge

",5.686100006103516,
Revenge,2,Revenge For Love,Spandau Ballet,"Don't I need a savior  
Just to bail me out  
I'll hold my breath  
Until the water lets me out  
And I say  
Alimony never can pay  
Hey, hey, hey  
I'm on the breadline  
Your on the answer phone  
You're off the hook  
And I'm left all alone  
It's a shame  
Passion isn't always to blame  
Hey, hey, hey  
Oh, I don't need time  
Just sweet revenge for love  
Oh, I don't need time  
Just sweet revenge for love  
(Don't say, don't say, don't say)  
It's a crime  
Just give me sweet revenge  
I'm undercover  
My love has overgrown  
Retaliation is emotion  
I have shown  
And I say  
All the money never can pay  
Hey, hey, hey  
I'm on the level  
You're on the second floor  
I'm counting seconds  
As my hand goes for the door  
It's a shame  
Pleasure isn't always the same  
Hey, hey, hey  
Oh, I don't need time  
Just sweet revenge for love  
Oh, I don't need time  
Just sweet revenge for love  
(Don't say, don't say, don't say)  
It's a crime  
Just give me sweet revenge  
I need revenge for love, revenge for love  
Revenge for love, revenge for love  
Don't I need a savior  
Just to bail me out  
I'll hold my breath  
Until the water lets me out  
And I say  
Alimony never can pay  
Hey, hey, hey  
Oh, I don't need time  
Just sweet revenge for love  
Oh, I don't need time  
Just sweet revenge for love  
(Don't say, don't say, don't say)  
It's a crime  
Just give me sweet revenge  
Oh, I needed, I needed, I needed  
Revenge for love  
Sweet revenge for love  
Oh, I don't need time  
Just sweet revenge for love  
(Don't say, don't say, don't say)  
It's a crime  
Just give me sweet revenge  

",5.566699981689453,
Revenge,3,Revenge,Patti Smith,"I feel upset.  
Let's do some celebrating.  
Come on honey, don't hesitate now.  
Needed you, you withdrew, I was so forsaken.  
Ah, but now the tables have turned, my move.  
I believe I'll be taking my revenge.  
Sweet revenge.  
I thought you were some perfect read-out.  
Some d-digital delay had obscured  
And phased my view of the wicked hand you played.  
Ah, the sands and hands of time have run out, run out, ah you better face it.  
Ah, this thing's run amok, this luck  
I do know how to replace it with revenge.  
Oh, sweet revenge.  
I gave you a wristwatch, baby.  
You wouldn't even give me the time of day.  
You want to know what makes me tick.  
Now it's me that's got precious little to say.  
For the ghosts of our love have dried have died.  
There's no use faking it.  
Ah, the spirits gonna close in on you tonight.  
High time I was taking my revenge.  
Sweet revenge.  
Revenge. Revenge.  
all the gold and silver couldn't measure up my love for you. it's so
immaterial. I don't wait around for you. [ ] [ ] nobody gets anything. nobody
gets nothing. no [ ] don't leave me no space in your little boat you ain't
gonna need no you ain't gonna need no little boat you are living on my time my
dear.  
Revenge. Sweet revenge. Sweet sweet revenge. . .

",5.459400177001953,
Revenge,4,Mental Revenge,Linda Ronstadt,"Well I hope that the friend that you've thrown yourself on  
Gets drunk and loses her job  
And every road that you travel on  
Is dusty rocky and hard  
  
I couldn't make you love me  
You only made me blue  
So all in all if the curtain should fall  
Then I hope that it falls on you  
  
And I will have sweet  
Sweet sweet mental revenge  
I will have sweet  
Sweet sweet mental revenge  
  
Well I hope that the train from Caribou, Maine  
Runs over your new love affair  
You'll walk the floor from dawn to dawn  
And you'll tear out your peroxide hair  
  
I never was your woman  
Cause you were never true  
So all in all if the curtain should fall  
Then I hope that it falls on you  
  
And I will have sweet  
Sweet sweet mental revenge  
I will have sweet  
Sweet sweet mental revenge  
I will have sweet  
Sweet sweet mental revenge  
I will have sweet  
Sweet sweet mental revenge

",5.212699890136719,
Revenge,5,Noise Is The Best Revenge,Morrissey,"Hey kid, take my hand  
If only for awhile  
And tell me all over again  
You say noise, it's the best revenge  
Noise, noise, noise  
All you can say is noise, it's the best revenge  
I know you're dreaming  
Noise, it's the best revenge  
I know you're dreaming too  
Hey kid, let me cry  
And don't think any less of me  
I've been hawking this song for too long  
You say noise, it's the best revenge  
There's a right way, there's a wrong way  
And there's even a Victorian legal system  
But noise, it's the best revenge  
I know you're dreaming  
Noise, it's the best revenge  
I know you're dreaming too, too  
Hey kid, let me die  
A short walk into the dark sky  
A final adventure if only I wasn't so tired  
You say I know why you're dreaming  
I know why you're dreaming  
You say I know why you're dreaming  
I know why you're dreaming  
'Cause it's the only escape  
I know why you're dreaming  
'Cause it's the only escape to, to  

",5.199399948120117,
Revenge,6,Revenga,System Of A Down,"Poisoning a drink, bleeding in a sink  
Choking with a link, killing with a stink  
Just your mother's, ho  
  
Bleeding in a sink, poisoning a drink  
Burning up, my sweet Clementine  
  
Trampling a shrink, bleeding in a sink  
Hallelujah wink, getting on the brink  
Just your mother's, ho  
  
Hallelujah wink, murdering a shrink  
Burning up, On my sweet revenge  
Will be yours for the taking  
It's in the making baby, ahhhhh  
Ahhhhh, ahhhhhh, ahhhhhhhhhhhhh  
  
My sweet revenge  
Will be yours for the taking  
It's in the making baby, ahhhhh  
Ahhhhh, ahhhhh, ahhhhhhhhhhhhhh  
  
Killing with stink, bleeding in a sink  
Poisoning a drink, getting on the brink  
Just your mother's, ho  
  
Bleeding in a sink, trampling a shrink  
Burning up, my sweet Clementine  
  
Poisoning a drink, bleeding in a sink  
Choking with a link, killing with a stink  
Just your mother's, ho  
  
Poisoning a drink, bleeding in a sink  
Burning up, my sweet revenge  
Will be yours for the taking  
It's in the making baby, ahhhhh  
Ahhhhh, ahhhhh, ahhhhhhhhhhhhhh  
  
My sweet revenge  
Will be yours for the taking  
It's in the making baby, ahhhhh  
Ahhhhh, ahhhhh, ahhhhhhhhhhhhhh  
  
I saw her laugh  
Then she said  
Go away  
  
I saw her laugh  
Then she said, then she said  
Go away, away-ay-ay-aayy  
  
[Guitar Solo]  
  
My sweet revenge  
Will be yours for the taking  
It's in the making baby  
  
Ahhhhh  
Ahhhhh  
Ahhhhh  
Ahhhhhhhhhhh  
  
My sweet revenge  
Will be yours it's in the making  
It's in the taking, making, baking, taking, faking, oh  
Ho  
My sweet Clementine  
Ho  
  
Shoulda been, coulda been, woulda been, woulda been you  
Shoulda been, coulda been, woulda been, woulda been you

",5.107999801635742,
Revenge,7,Mona Lisa,Our Lady Peace,"Cover of Sons of Freedom song  
  
Last night I saw you standing in the rain  
So tired, I must have been dreaming again  
It ain't easy, easy, when you're on your own  
It ain't easy, easy, when you're all alone  
  
I'll revenge you  
I'll revenge you  
I'll find you  
Nobody sees your pain  
Just make sure you don't sell your soul  
Just make sure you don't sell your soul  
  
Last night I saw you backing up all afraid  
So tired, I must have been dreaming again  
It ain't easy, easy, 2nd Avenue  
It ain't easy, easy, those things you put me through  
  
I'll revenge you  
I'll revenge you  
Revenge you  
I found you  
Nobody sees your pain  
Just make sure you don't sell your soul  
Just make sure you don't sell your soul  
Just make sure you don't sell your soul  
  
How long now, baby?

",5.062300205230713,
Revenge,8,My Personal Revenge,Jackson Browne,"(english translation by jorge calderon)  
My personal revenge will be the right  
Of our children in the schools and in the gardens  
My personal revenge will be to give you  
This song which has flourished without panic  
My personal revenge will be to show you  
The kindness in the eyes of my people  
Who have always fought relentlessly in battle  
And been generous and firm in victory  
My personal revenge will be to tell you good morning  
On a street without beggars or homeless  
When instead of jailing you I suggest  
You shake away the sadness there that blinds you  
And when you who have applied your hands in torture  
Are unable to look up at what surrounds you  
My personal revenge will be to give you  
These hands that once you so mistreated  
But have failed to take away their tenderness  
It was the people who hated you the most  
When rage became the language of their song  
And underneath the skin of this town today  
Its heart has been scarred forevermore  
It was the people who hated you the most  
When rage became the language of their song  
And underneath the skin of this town today  
Its heart has been scarred forevermore  
And underneath the skin of this town today  
Red and black, it's heart's been scarred  
Forevermore  

",5.0472002029418945,
Revenge,9,Bad Romance,Glee,"Caught in a bad romance  
Caught in a bad romance  
  
Rah-rah-ah-ah-ah  
Roma, Roma-ma  
Gaga, ooh la la  
Want your bad romance  
  
Rah-rah-ah-ah-ah  
Roma, Roma-ma  
Gaga, ooh la la  
Want your bad romance  
  
I want your ugly, I want your disease  
I want your everything as long as it's free  
I want your love, love, love, love  
I want your love  
  
I want your drama, the touch of your hand  
I want your leather studded kiss in the sand  
I want your love, love, love, love  
I want your love  
(Love, love, love, I want your love)  
  
You know that I want you  
And you know that I need you  
I want it bad, bad romance  
  
I want your love and I want your revenge  
You and me could write a bad romance  
I want your love and all your lover's revenge  
You and me could write a bad romance  
  
Ohhhhhhhhh, oh, oh, oh, oh, oh, oh  
Caught in a bad romance  
Ohhhhhhhhh, oh, oh, oh, oh, oh, oh  
Caught in a bad romance  
  
Rah-rah-ah-ah-ah  
Roma, Roma-ma  
Gaga, ooh la la  
Want your bad romance  
  
I want your horror, I want your design  
'Cause you're a criminal as long as your mine  
I want your love, love, love, love  
I want your love  
  
I want your psycho, your vertical stick  
Want you in my rear window, baby you're sick  
I want your love, love, love, love  
I want your love  
(Love, love, love, I want your love)  
  
You know that I want you  
And you know that I need you  
('Cause I'm a freak bitch, baby)  
I want it bad, bad romance  
  
I want your love and I want your revenge  
You and me could write a bad romance  
I want your love and all your lover's revenge  
You and me could write a bad romance  
  
Ohhhhhhhhh, oh, oh, oh, oh, oh, oh  
Caught in a bad romance  
Ohhhhhhhhh, oh, oh, oh, oh, oh, oh  
Caught in a bad romance  
  
Rah-rah-ah-ah-ah  
Roma, Roma-ma  
Gaga, ooh la la  
Want your bad romance  
  
Rah-rah-ah-ah-ah  
Roma, Roma-ma  
Gaga, ooh la la  
Want your bad romance  
  
Walk, walk fashion baby  
Work it, move that bitch crazy  
Walk walk fashion baby  
Work it, move that bitch crazy  
  
Walk, walk fashion baby  
Work it, move that bitch crazy  
Walk walk passion baby  
Work it, I'm a freak bitch baby  
  
I want your love and I want your revenge  
I want your love, I don't wanna be friends  
Je veux ton amour et je veux ton revenge  
Je veux ton amour  
  
I don't want to be friends  
(I want your bad romance, I want your bad romance)  
I don't wanna be friends  
(I want your bad romance, I want your bad romance)  
(Caught in a bad romance)  
  
I don't want to be friends  
(I want your bad romance, I want your bad romance)  
I don't wanna be friends  
(I want your bad romance)  
(Caught in a bad romance)  
I want your bad romance  
  
I want your love and I want your revenge  
You and me could write a bad romance  
I want your love and all your lover's revenge  
You and me could write a bad romance  
  
Want your bad romance  
Caught in a bad romance  
Want your bad romance  
Want your bad romance  
Caught in a bad romance  
  
Rah-rah-ah-ah-ah  
Roma, Roma-ma  
Gaga, ooh la la  
Want your bad romance

",4.904600143432617,
Revenge,10,Revenge Is Sweet,Nazareth,"Revenge is sweet and I can't wait  
Walk down the street, girl don't be late  
  
Now I don't want your sympathy  
So don't go sheddin' no tears  
For ev'ry wrong that you did to me  
I'll give you back in fear  
  
Now it's too late for apologies  
You've been through this trick before  
A million lies that you laid on me  
You knocked me down on the floor  
  
I'm gonna get you back  
It's just a matter of time  
It's a grudge I'll nurse  
I'll pay you back in kind, you'll find  
  
You had the chance to put things right  
But you preferred to be cruel  
I'm sick of pleadin' on my knees  
I'm tired of watchin' you drool  
  
I'm gonna get you back  
It's just a matter of time  
This is one grudge I'll nurse  
I'll pay you back in kind, you'll find  
  
Revenge is sweet and I can't wait  
Walk down the street, girl don't be late  
  
I'm gonna get you back  
It's just a matter of time  
This is one grudge I'll nurse  
I'll pay you back in kind, you""ll find  
  
Revenge is sweet, revenge is sweet

",4.887199878692627,
Meaning,1,Mean Girl,Status Quo,"Now I'm a sad one, and she was a bad one  
A mean, mean girl  
I never had one as greedy as that one  
A mean, mean girl  
  
Mean, mean, mean, mean girl  
I guess she's not the kind that I was looking for  
Mean, mean, mean, mean girl  
She said I was the first but there were many more  
  
She was a big one, a met-at-a-gig once  
A mean, mean girl  
I felt a sick one, she was a quick one  
A mean, mean girl  
  
Mean, mean, mean, mean girl  
I guess she's not the kind that I was looking for  
Mean, mean, mean, mean girl  
She said I was the first but there were many more  
  
Now I'm a sad one, and she was a bad one  
A mean, mean girl  
I never had one as greedy as that one  
A mean, mean girl  
  
Mean, mean, mean, mean girl  
I guess she's not the kind that I was looking for  
Mean, mean, mean, mean girl  
She said I was the first but there were many more  
  
She was a big one, a met-at-a-gig once  
A mean, mean girl  
I felt a sick one, she was a quick one  
A mean, mean girl  
  
Mean, mean, mean, mean girl  
I guess she's not the kind that I was looking for  
Mean, mean, mean, mean girl  
She said I was the first but there were many

",2.550299882888794,
Meaning,2,swag's mean,Justin Bieber,"S-swag's so mean  
S-s-swag's so mean  
Swag's mean, Ah-Swag's mean  
Yeah, she want me cause my  
(Swag's so mean)  
I know I want her, cause her  
(Swag's so mean)  
You know you got it when your  
(Swag's so mean)  
Swag's mean, Ah-swag's mean  
Yeah, she want me cause my  
(Swag's so mean)  
I know I want her cause her  
(Swag's so mean)  
You know you got it when your  
(Swag's so mean)  
Swag's mean, Ah-Swag's mean  
Yeah, she want me cause my  
(Swag's so mean)  
I know I want her cause her  
(Swag's so mean)  
You know you got it when your  
(Swag's so mean)  
Swag's mean, Ah-Swag's mean  
Yeah, she want me cause my  
(Swag's so mean)  
I know I want her cause her  
(Swag's so mean)  
You know you got it when your  
  
(Swag's so mean)  
Swag's mean, Ah-Swag's mean  
Yeah, she want me cause my  
(Swag's so mean)  
I know I want her cause her  
(Swag's so mean)  
You know you got it when your  
(Swag's so mean)  
Swag's mean, Ah-Swag's mean  
Yeah, she want me cause my  
(Swag's so mean)  
I know I want her cause her  
(Swag's so mean)  
You know you got it when your  
(Swag's so mean)  
Swag's mean, Ah-Swag's mean  
Yeah, she want me cause my  
(Swag's so mean)  
I know I want her cause her  
(Swag's so mean)  
You know you got it when your  
(Swag's so mean)  
Swag's mean, Ah-Swag's mean  
Yeah, she want me cause my  
(Swag's so mean)  
I know I want her cause her  
(Swag's so mean)  
You know you got it when your  
(Swag's so mean)  
Swag's mean, Ah-Swag's mean

",2.532399892807007,
Meaning,3,Mean Mean Man,Wanda Jackson,"i love a mean mean man  
he lives uptown  
when i want him he's never around  
he's a mean mean man  
he's a mean mean man  
he's a mean mean man but i love him all i can  
now he calls up and wants a date at 8  
he's never on time he's always late  
he's a mean mean man  
he's a mean mean man  
he's a mean mean man but i love him all i can  
now we go to a dance, he holds me tight  
but he don't even kiss me goodnight  
he's a mean mean man  
he's a mean mean man  
he's a mean mean man but i love him all i can  
i know i'm a fool to love that man  
but i'm gonna love him as long as i can  
he's a mean mean man  
he's a mean mean man  
he's a mean mean man but i love him all i can

",2.518899917602539,
