query,rank,song,artist,text,score,relevance
Self-doubt,3,Can,Face To Face,"I think it's starting again  
The same thing that happens when  
I'm sure what I'm thinking about is right  
But I don't know anything  
The inhibitions decline  
Decided to make up my mind  
I'm sure what I'm thinking is right  
But I don't know anything  
  
So why are you loking to me for the answers?  
It's only the truth if you want to believe in it  
  
Everyone wants to live another life  
So many aspirations have been placed upon you  
Everyone wants to live another life  
So many aspirations have been placed upon you  
  
I'm not sure where to begin  
I've taken a lot on the chin  
And everyone else seems to win  
And I don't have anything  
  
Convinced that this is what you want  
Are you really sure you know it all?  
So willing to trust in anyone  
Confused by what they call the truth  
The only thing you know for sure  
Is you don't trust a single thing about yourself  
So who am I to decide?  
I've tried my best and I've tried

",0.432118237,2
Self-doubt,4,I Believe,Tears For Fears,"I believe that when the hurting and the pain has gone  
We will be strong, Oh yes we will be strong  
And I believe that if I'm crying while I write these words  
Is it absurd? Or am I being real  
I believe that if you knew just what these tears were for  
They would just pour like every drop of rain  
That's why I believe it is too late for anyone to believe  
I believe that if you thought for a moment, took your time  
You would not resign yourself to your fate  
And I believe that if it's written in the stars, that's fine  
I can't deny that I'm a Virgo too  
I believe that if your bristling while you hear this song  
I could be wrong or have I hit a nerve?  
That's why I believe it is too late for anyone to believe  
I believe that maybe somewhere in the darkness  
In the nighttime, In the storm  
In the casino  
Casino Spanish eyes  
I believe, no I can't believe that every time you hear a new born scream  
You just can't see the shaping of a life  
The shaping of a life  

",0.4297615886,0
Self-doubt,5,I Never Cared For You,Waylon Jennings,"The sun is filled with ice and gives no warmth at all  
The sky was never blue  
The stars are raindrops searching for a place to fall  
And I never cared for you  
  
I know you won't believe these things I tell you  
No, you won't believe  
Your heart has been forewarned  
All men will lie to you  
Your mind cannot conceive  
Now all depends on what I say to you  
And on your doubting me  
So I've prepared these statements far from true  
Pay heed and disbelieve  
  
The sun is filled with ice and gives no warmth at all  
The sky was never blue  
The stars are raindrops searching for a place to fall  
And I never cared for you

",0.4289585948,0
Self-doubt,6,Rich,Marillion,"Reality is something that you rise above  
We don't see things as they are, we see them as we are  
Avoiding danger is no safer in the long run  
The fearful fall foul of fate as often as the reckless  
  
You don't need money to be rich anyhow  
Spending yourself is what it's all about  
  
No tears  
No lies  
No pain  
No doubt  
No darkness  
No confusion  
No loneliness, despair  
No more, no more  
It's all illusion  
  
If you have made mistakes  
There's always another chance for you  
You can start over again at any moment  
Any little time you choose  
  
Talk about failure  
To fall is not to fail  
Failure isn't about falling down  
Failure is staying down  
  
Energy makes energy anyhow  
Spend yourself and get rich right now  
  
No tears  
No lies  
No pain  
No doubt  
No darkness  
No confusion  
No loneliness, despair  
No way, no how  
It's all illusion  
  
Reality is something that you rise above  
We don't see things as they are, we see them as we are  
There's always another chance for you  
You can start over again  
Start over again  
Over again  
Any little time you choose  
Get rich right now

",0.4258396029,2
Self-doubt,7,I Believe In You,Neil Young,"Now that you found yourself losing your mind  
Are you here again?  
Finding that what you once thought was real  
Is gone, and changing?  
  
Now that you made yourself love me  
Do you think I can change it in a day?  
How can I place you above me?  
Am I lying to you when I say  
That I believe in you  
I believe in you.  
  
Coming to you at night I see my questions  
I feel my doubts  
Wishing that maybe in a year or two  
We could laugh and let it all out  
  
Now that you made yourself love me  
Do you think I can change it in a day?  
How can I place you above me?  
Am I lying to you when I say  
That I believe in you  
I believe in you.

",0.42517066,2
Self-doubt,8,There Is No God,Extreme,"So you're a self proclaimed messiah  
Or maybe a blasphemes liar  
A clever hypnotic hoax  
A hallowed heretic coax  
Who tells these stories so old  
No, never the same twice told  
Speaking in distorted truths  
I see that Thomas wants some proof  
Did you come to heal the sick  
With one more magician's trick  
Ye generation seeks a sign  
While blind keeps leading the blind  
  
So you say there is no god  
Just a clever man's charade  
A once upon a fairy tales fraud  
Has god made man or man made god  
  
There is no god  
Confused thy talk in parables  
Accused thou walk in parallels  
A simple game of Simon says  
This month's flavor sciences  
Today's fact, tomorrow's fiction  
Leave the rest to superstition  
If knowledge comes from learning books  
Wisdom comes from discerning looks  
A fool that says there is no god  
Don't feel for that sorry sod  
Who needs proof then he'll believe  
I wonder if he's been deceived  
  
There is no god

",0.4235322475,0
Self-doubt,9,I Have Faith,Youth Of Today,"Can't get down I've seen the light  
I made the choice and chose the right  
I'll put in trust take out the hate  
Don't tell me I can't cause I have faith  
I have faith in people they have faith in me  
I have faith in my society  
If you've got a problem put your trust in me  
I'll never pretend that I can't see  
I have faith in the human race  
The world's got problems  
The world's got fears  
But my trust in people  
Makes me not scared  
The world's got riots  
The world's got fights  
But I trust people will see the light  
  
  

",0.4232335091,0
Self-doubt,10,Outside,Mariah Carey,"[Verse: 1]  
It's hard to explain  
Inherently it's just always been strange  
Neither here or there  
Always somewhat out of place everywhere  
Ambiguous  
Without a sense of belonging to touch  
Somewhere halfway  
Feeling there's no one completely the same  
  
[Chorus:]  
Standing alone  
Eager to just  
Believe it's good enough to be what  
You really are  
But in your heart  
Uncertainty forever lies  
And you'll always be  
Somewhere on the  
Outside  
  
[Verse: 2]  
Early on, you face  
The realization you don't  
have a space  
Where you fit in  
And recognize you  
Were born to exist  
  
[Chorus]  
Standing alone  
Eager to just  
Believe it's good enough to be what  
You really are  
But in your heart  
Uncertainty forever lies  
And you'll always be  
Somewhere on the  
Outside  
  
And it's hard [Repeat: x2]  
  
[Bridge:]  
Irreversibly  
Falling in between  
And it's hard [Repeat: 1]  
To be understood  
As you are [Repeat: 1]  
  
Oh, and God knows  
That you're standing on your own  
Blind and unguided  
Into a world divided  
You're thrown  
Where you're never quite the same  
Although you try,try and try  
To tell yourself  
You really are  
But in your heart-uncertainty forever lies  
And you'll always be  
Somewhere on the outside

",0.422108531,2
Betrayal,1,Betrayed,Kiss,"You pay your taxes, you pay the rent, till you haven't got a cent  
It's the law of the jungle, if you got the hunger  
What doesn't kill you makes you stronger  
Just hold on to what you got (hold on, hold on), just live it to the last drop  
You can't help it, you just can't stop  
  
Betrayed, yeah, life's a bitch, so just don't feel  
Betrayed, no, you ain't the only one who's been betrayed, betrayed  
  
Stone cold and all alone, and you're wearin' everything you own  
They bare your flesh and strip your soul, but underneath you got a heart of
gold  
Just hold on to what you got (hold on, hold on)  
  
Betrayed, you ain't satisfied, I know you feel betrayed  
You ain't crucified, so get real, betrayed, betrayed  
  
All alone, far from home, and you're feelin' cold as stone  
Don't give up, don't give in, life's a bitch if you lose or win  
  
Betrayed - yeah, you ain't the only one who's been  
Betrayed - life's a bitch, if you lose or win - betrayed, betrayed , betrayed,
betrayed

",0.5325291157,2
Betrayal,2,Promises Made,Dan Fogelberg,"Promises made  
Promises broken  
Measures of our demise  
Secrets of souls that  
Rarely get spoken  
Pleasure's a thin disguise.  
  
Dozens of ways  
Dozens of reasons  
Shielding our hearts from pain  
Riddles of romance  
That distance may yet explain.  
  
Certain of nothing  
So fearful of love  
Nobody seems to show you enough  
Over and over  
The scenes are replayed  
And once again  
Those promises made.  
  
Feeling forsaken  
Broken in two  
How did this ever happen to you?  
Taken for granted  
Bruised and betrayed  
Lonely survivors  
These promises made.  
  
Dozens of ways  
Dozens of reasons  
Shielding our hearts from pain  
Riddles of romance  
That distance may yet explain.  
  
Certain of nothing  
You're so damn fearful of love  
Nobody seems to show you enough  
Over and over  
The scenes are replayed  
And once again  
Those promises made.

",0.4675349295,2
Betrayal,3,The Past,Korn,"You chose to take  
From the past  
You want a game  
That's built to last  
  
Cause love without affection  
Is hate without the pain  
Life is a connection  
Separate from the brain  
  
You chose to take  
From the past  
  
Can't you see the pain in my eyes?  
Can't you see the betrayal in disguise?  
I can't live with all your lies again  
I can't trust anything even you my friend  
  
You wanna lay  
In the past  
You'll do anything  
To make your pain last  
  
Cause love without affection  
Is hate without the pain  
Life is a connection  
Separate from the brain  
  
You just take  
From the past  
  
Can't you see the pain in my eyes?  
Can't you see the betrayal in disguise?  
I can't live with all your lies again  
I can't trust anything even you my friend  
  
Run away, go away [Repeat: x30]  
  
Can't you see the pain in my eyes?  
Can't you see the betrayal in disguise?  
I can't live with all your lies again  
I can't trust anything with you my friend  
  
Can't you see the pain in my eyes?  
Can't you see the betrayal in disguise?  
I can't live with all your lies again  
Is this the end?

",0.4477112889,2
Betrayal,4,Secret Face,Death,"There is a mask  
That covers up one's true intentions  
Once removed, things become very clear  
Analyze behavior patterns to see beneath  
  
The person that is presented to you  
Vulnerable through trust  
Life is a twisted maze of obstacles  
Presented by people with a secret face  
  
What's on the outside  
Is not always all that is real  
Live by caution, what I feel  
When things are reversed  
  
People are shown for what they are  
The truth is revealed  
Banish the false  
Pacifying moments with an acquired disguise to obtain  
  
The things they want  
By the anguish of someone else  
Materialistic motives are fulfilled  
Cherish the true  
  
Vulnerable through trust  
Life is a twisted maze of obstacles  
Presented by people with a secret face

",0.4421323538,1
Betrayal,5,Isolation Years,Opeth,"There's a sense of longing in me  
As I read Rosemary's letter  
Her writing's honest  
Can't forget the years she's lost  
  
In isolation  
She talks about her love  
And as I read  
""I'll die alone""  
I know she was aching  
  
There's a certain detail seen here  
The pen must have slipped to the side  
And left a stain  
Next to his name  
She knew he was gone  
  
And isolation  
Is all that would remain  
""The wound in me is pouring out  
To rest on a lover's shore""

",0.429766953,0
Betrayal,6,Wait,Zoegirl,"You've been hurt  
You've been lied to  
You ran all your life  
Just to get out of your shoes  
But you settled in too soon  
Now your road is clear-ly  
Darkno room  
For any light to break through  
  
You're on a mission to get even with the world  
To give back all the pain you received  
It's just too hard to believe  
That anything can make it better  
  
Please don't let it end this way  
You could wait another day  
It's foolish games that players play  
One choice can bring you so much ache  
Please don't end up this way  
There's got to be some other way  
You could live without this mistake  
So please wait  
  
You've been betrayed  
Left so confused  
Couldn't understand  
How trust could be so abused  
So you let the darkness  
Come over you  
Now you don't know  
Anyone to turn to  
  
You're beat up and bitter  
Face down in the cold  
Lyin' in the ground with footprints on your back  
Where ya gonna go?  
You've never been so low  
  
Please don't let it end this way  
You could wait another day  
It's foolish games that players play  
One choice can bring you so much ache  
Please don't end up this way  
There's got to be some other way  
You could live without this mistake  
So please wait  
  
Please don't let it end this way  
You could wait another day  
It's foolish games that players play  
One choice can bring you so much ache  
Please don't end up this way  
There's got to be some other way  
You could live without this mistake  
So please wait

",0.419210434,2
Betrayal,7,Open Your Heart,Human League,"And when it hurts you know they love to tell you  
How they warned you  
They say ""Don't be surprised at someone's lies""  
They think they taunt you  
But if you can stand the test  
You know your worst is better than their best  
And so you stand here with the years ahead  
Potentially calling  
With open heart or with a spirit dead  
You walk on  
  
Lies the reason  
Faith or treason  
Playing a part  
End concealing  
Try revealing  
Open your heart  
  
Dare to feel  
Take the chance  
Make the deal  
Being an island  
Shying from trying  
Seems the easy way  
Such an easy way  
But there's no future without tears  
  
Lies the reason  
Faith or treason  
Playing a part  
End concealing  
Try revealing  
Open your heart  
  
But if you can stand the test  
You know your worst is better than their best  
  
Lies the reason  
Faith or treason  
Playing a part  
End concealing  
Try revealing  
Open your heart  
  
Lies the reason  
Faith or treason  
Playing a part  
End concealing  
Try revealing  
Open your heart

",0.4156568944,2
Betrayal,8,Sweet Surrender,Tim Buckley,"Now you want to know the reason  
Why I cheated on you  
Well I had to be a hunter again  
This little man had to try  
  
To make love feel new again  
'Cause there's just a few things honey  
I'm not old enough to do for you  
You just never care to show me  
  
Showed him how to tango  
And when they tangoed it'd send their hearts a flutter  
Young and tender  
Seemed to surrender in so sweet surrender  
  
In sweet surrender  
Ahh sweet surrender to love  
But now you're gonna go out and get yourself  
A reputation  
  
But I'm gonna have to show you where to start  
And then you're gonna bring back your little reputation  
And prove to me what I could not prove to you

",0.4141192138,2
Betrayal,9,Betrayed,Lou Reed,"Betrayed, by the one who says she loves you  
By the one who says she needs you - above all other men  
Betrayed, by her fragile, vicious beauty  
Her father did his duty and I lie down betrayed  
  
Justice taught her confidence, her mother was like steel  
Her cousins, they're all convicts  
She alone rose above that wheel  
But a motorcyclist, no matter how good  
Is slave to the oncoming truck  
And the poison of her father was her most pitiless luck  
  
Betrayed, by the one who says she loves you  
By the one who says she needs you - above all other men  
Betrayed, by her fragile, vicious beauty  
Her father did his duty and I lay down betrayed  
  
Three of us lie in his bed - night of infamy  
One of us lies on our back - her father's in her head  
And quick she turns and slaps my face  
And with her eyes open wide she screams  
I hate you, I hate you, I hate you  
But she's looking right by me  
  
Betrayed, by the one who says she loves you  
By the one who says she needs you - above all other men  
Betrayed, by her fragile, vicious beauty  
Her father did his duty and I lie down betrayed  

",0.4137063026,2
Betrayal,10,My Affair,Kirsty Maccoll,"When I was just a child  
My folks would drive me wild  
They'd spy upon my every move  
Until it drove me to despair  
They told me what to wear  
They told me not to cut my hair  
But that's all over now  
I had to tell them anyhow  
  
It's my affair  
Where I go and what I do  
It's my affair oh yeah  
It's my affair  
It's up to me and not to you  
It's my affair  
  
That's the way I want to keep it  
I kissed the boy in secret  
Thrilled me to the very core  
I couldn't stop I wanted more and  
I didn't hear the door and  
They caught me on the floor  
With my affair  
  
And when we first got wed  
We used to stay in bed  
All day and night all night and day  
We bedded half our lives away  
But that's all over now  
We move in higher circles  
Chomping through the upper crust  
I couldn't see you for the dust  
And then you met that girl  
Who left you with your money spent  
And now it's no concern of yours  
If I sleep with the President  
  
It's my affair  
And if I don't come home tonight  
It's my affair alright  
It's my affair  
Who I see is up to me  
It's my affair  
  
That's how I want to keep it  
I kiss the boys in secret  
Hiding in the parking lot  
Is just as far as I have got but  
If the phone should ring and  
There's no one there  
Then it's my affair  
  
Eso es asunto de ella  
Donde va why lo que hare  
  
Well it's all over now  
You've seen the last of me  
And I don't have to put up with you  
Giving me the third degree  
So you go on your way  
And don't come sneaking round the back door  
Trying to get yourself

",0.4087530673,2
Lies,1,If You Don't Love Me,Kylie Minogue,"You can tell me anything  
You can tell me anything  
I'll believe you  
  
You know it too  
Share the truth with lies  
Set aside one flies  
Will you realise  
  
[Chorus]  
If you don't love me  
You don't love me  
I will know  
If you don't love me  
You don't love me  
  
You can ask me anything  
You can ask me anything  
I will do it  
  
You know it too  
Nothing that I'll do  
If you want me to  
And it's all so true  
  
[Chorus]  
  
I'll know

",0.4073642194,2
Lies,2,Lie To Me,Depeche Mode,"[Chorus: x2]  
Come on and lay with me  
Come on and lie to me  
Tell me you love me  
Say I'm the only one  
  
Experiences have a lasting impression  
But words once spoken  
Don't mean a lot now  
Belief is the way  
The way of the innocent  
And when I say innocent  
I should say naive  
So lie to me  
But do it with sincerity  
Make me listen  
Just for a minute  
Make me think  
There's some truth in it  
  
[Chorus: x2]  
  
Promises made for convenience  
Aren't necessarily  
What we need  
Truth is a word  
That's lost its meaning  
The truth has become  
Merely half-truth  
So lie to me  
Like they do it in the factory  
Make me think  
That at the end of the day  
Some great reward  
Will be coming my way  
  
[Chorus: Repeats]

",0.384496063,2
Lies,3,I Told A Lie To My Heart,Hank Williams,"I told my heart, I didn't love you  
That I'd be happy if we'd part  
But now I know, I was mistaken  
I told a lie to my heart  
I told my heart, I didn't love you  
Now we'll forever be apart  
Lonely years of tears and sorrow  
I told a lie to my heart  
If we sin, somehow we pay  
And now the bitter teardrops start  
I must learn to live without you  
I told a lie to my heart  
I told my heart, I didn't love you  
That I'll be happy if we'll part  
Lonely years of tears and sorrow  
I told a lie to my heart  

",0.3650664985,2
Lies,4,The Anger And The Truth,Unseen,"Where's the anger?  
  
There comes a day when you finally realize  
That everything you've been taught was a fucking lie  
They always said that you should always tell the truth  
Do as I say, but don't do as I do  
  
Where's the anger?  
Where's the fucking truth?  
Did you lose it somewhere in your youth?  
  
Sometimes it's hard to see the enemy  
The left, the right, or the fence of apathy  
The sheep or the wolf, it's a thinly veiled disguise  
Movements are worthless if they're plagued with lies

",0.3625911176,2
Lies,5,Big Choice,Face To Face,"Big lies  
Surprise  
You've thought of everything  
It builds your character you know  
No way  
Ok  
So what's the price you pay?  
Too late to realize you're broke  
  
Do you think that everything worked out?  
It's good to see you've finally made it  
Can't you see you're lying to yourself?  
  
But this was all your choice  
Do you think it makes a difference now?  
But this was all your choice  
It's good to see it hasn't changed you  
  
You've tried  
Denied  
Can't win at everything  
It's building character you know  
Don't wait  
Too late  
You've got a choice to make  
It's time to do what you've been told  
  
Aren't you glad that everything worked out?  
It's good to see you've finally made it  
Can't you see you're lying to yourself?

",0.3619419336,2
Lies,6,See Yourself,George Harrison,"It's easier to tell a lie than it is to tell the truth  
It's easier to kill a fly than it is to turn it loose  
It's easier to criticize somebody else  
Than to see yourself  
  
It's easier to give a sigh and be like all the rest  
Who stand around and crucify you while you do your best  
It's easier to see the books upon the shelf  
Than to see yourself  
  
It's easier to hurt someone and make them cry  
Than it is to dry their eyes  
I got tired of fooling around with other people's lies  
Rather I'd find someone that's true  
  
It's easier to say you won't than it is to feel you can  
It's easier to drag your feet than it is to be a man  
It's easier to look at someone eles's wealth  
Than to see yourself

",0.3583111763,2
Lies,7,Oh Babe It Ain't No Lie,Grateful Dead,"Been all around this whole round world,  
Lord, I just got back to day.  
Worked all the way honey and I gave it all to you  
Honeybabe, what more can I do?  
Oh babe, it ain't no lie.  
Oh babe, it ain't no lie.  
Oh babe, it ain't no lie.  
You know this life I'm living is mighty high.  
One more woman, Lord in this town.  
Keep her telling her lies on me.  
Wish to my soul that old woman would die.  
Keep her telling her lies on me.

",0.3569507599,2
Lies,8,Bushleaguer,Pearl Jam,"(lies, lies, lies, lies, lies...)  
(lies, lies, lies, lies, lies...)  
How does he do it? How do they do it? uncanny and immutable  
This is such a happening tailpipe of a party  
Like sugar, the guests are so refined  
A confidence man, but why so beleaguered?  
He's not a leader, he's a Texas leaguer  
Swinging for the fence, got lucky with a strike  
Drilling for fear makes the job simple  
Born on third, thinks he got a triple  
Blackout weaves its way through the city  
Blackout weaves its way through the city  
Blackout weaves its way...  
I remember when you sang that song about today  
Now it's tomorrow and everything has changed  
A think tank of aloof multiplication  
A nicotine wish and a Columbus decanter  
Retrenchment and hoggishness  
The aristocrat choir sings, ""what's the ruckus?""  
The haves have not a clue  
The immenseness of suffering  
And the odd negotiation, a rarity  
With onionskin plausibility of life  
And a keyboard reaffirmation  
Blackout weaves its way through the city  
Blackout weaves its way through the city  
Blackout weaves its way...  
I remember when you sang that song about today  
Now it's tomorrow and everything has changed  
I remember when you sang that song about today  
Now it's tomorrow and everything has changed  
Changed, changed, chains, etc...

",0.3456857502,1
Lies,9,Vinegar Salt,Hooverphonic,"I...like the things that you hate  
And you...hate the things that I like  
But it hurts  
Honesty's your church  
But sometimes  
It's better to lie  
I...am the vinegar and salt  
And you...are the oil that dissolves  
My frustration  
Honesty's limitation  
But sometimes  
It's better to lie  
I am the vinegar and salt  
And you are the oil that dissolves my frustrations  
Limitations  
But sometimes...  
I don't dare to ask why

",0.342682004,1
Lies,10,Pen Cap Chew,Nirvana,"Mmmmm, lies again  
Mmmmm, lies  
Mmmmm, mmmmm  
  
You go, you give, you get, you get to me  
All the years of tyrants such an easy way to go  
You go, you give, you get, you get to me  
Hide the struggle under the scaling of fingernails  
  
Mmmm, lies again  
Mmmmm, lies  
Mmmmm, mmmm  
  
You're lonely  
  
Waste your time by saving worthless gullibles  
Give up all additions in there where it's cold  
This decade is the age of rehashing  
Protest swine, go to jail, the travesty  
  
Two minutes slow  
Oh

",0.3424389362,1
Revenge,1,Revenge,Eurythmics,"She said revenge can be so sweet  
I like to take it when I can  
I need to play with the ones I hate  
I like to see them suffer  
  
It has to be dangerous  
It has to be refined  
It has to be skill full  
You need to take your time  
  
She said I take care  
Of my resources  
You never know  
When you might need them  
  
She said, ""You got a snake,  
And that's a good example  
You don't even notice it until you're bitten,  
You learn to enjoy it  
  
I'm fast and I'm strong  
My reflexes are good  
It doesn't take long  
To achieve my deserved re

",0.5414758921,2
Revenge,2,Revenge,Patti Smith,"I feel upset.  
Let's do some celebrating.  
Come on honey, don't hesitate now.  
Needed you, you withdrew, I was so forsaken.  
Ah, but now the tables have turned, my move.  
I believe I'll be taking my revenge.  
Sweet revenge.  
I thought you were some perfect read-out.  
Some d-digital delay had obscured  
And phased my view of the wicked hand you played.  
Ah, the sands and hands of time have run out, run out, ah you better face it.  
Ah, this thing's run amok, this luck  
I do know how to replace it with revenge.  
Oh, sweet revenge.  
I gave you a wristwatch, baby.  
You wouldn't even give me the time of day.  
You want to know what makes me tick.  
Now it's me that's got precious little to say.  
For the ghosts of our love have dried have died.  
There's no use faking it.  
Ah, the spirits gonna close in on you tonight.  
High time I was taking my revenge.  
Sweet revenge.  
Revenge. Revenge.  
all the gold and silver couldn't measure up my love for you. it's so
immaterial. I don't wait around for you. [ ] [ ] nobody gets anything. nobody
gets nothing. no [ ] don't leave me no space in your little boat you ain't
gonna need no you ain't gonna need no little boat you are living on my time my
dear.  
Revenge. Sweet revenge. Sweet sweet revenge. . .

",0.446664691,2
Revenge,3,12,Insane Clown Posse,"12  
""Wake...  
Revenge is mine  
12 people will die tonight""  
[Violent J]  
Now I look and then reborn  
Though I have just until dawn  
I remember every face  
Spirits show me every place  
First one sleeps inside his bed  
Place my fingers on his head  
To each temple push and smother  
Till my fingers touch each other  
[Shaggy 2 Dope]  
Next one makes love to his wife  
Only wish to take his life  
For his family's done no wrong  
Place his children on the lawn  
Tell the misses, leave the room  
Less she wish to witness doom  
Grab the squirming filthy goat  
And shove the dresser down his throat  
[Violent J]  
I must quickly use my gift  
Next two work the midnight shift  
Drinking coffee in the back  
I will listen to them chat  
Hear them speaking of my death  
Hear the laughter in their breath  
But the laughter quickly died  
When their heads collide  
Die!  
You're gonna die...  
[Violent J]  
Now my anger's growing worse  
Next one's working as a nurse  
Have to make a doctor's call  
Drag my body down the hall  
Grab a scalple and a blade  
Time to play the nurse's aide  
Operate and strap her down  
Carve her face into a clown  
[Shaggy 2 Dope]  
Killed another then three more  
Now we're down to only four  
This man drives a taxi cab  
Another wicked life to grab  
Screaming that he'd thought I'd died  
Let's go for a taxi ride  
In the wreck of twisted steel  
The stearing wheel becomes his meal  
[Violent J]  
This man watches his TV  
Scanning channels endlessly  
Stops at station forty-four  
It's the Wicked Clown Show  
Watch me juggle, watch me dance  
In 3-D watch me enhance  
Watch me crawl out from the screen  
And squeeze your neck until you're green  
Die!  
You're gonna die...  
Time...  
[Violent J]  
Even though, there's just one left  
I feel my bones becoming stiff  
And now I wonder endlessly  
The spirits have abandoned me  
My limbs are falling piece by piece  
My ears and fingers in the street  
But still yet see no morning sun  
And here's my victim's early run  
[Shaggy 2 Dope]  
Quickly grab him from behind  
Round his neck with fishing twine  
Keep him still and pull the string  
Watch his head go bobbaling  
Listen to my riddle song  
Even though my crime was wrong  
Murder me just for your law  
And I'll be back for all y'all  
Die!  
You're gonna die...  
I'll be back for all y'all...

",0.4132044911,2
Revenge,4,Revenga,System Of A Down,"Poisoning a drink, bleeding in a sink  
Choking with a link, killing with a stink  
Just your mother's, ho  
  
Bleeding in a sink, poisoning a drink  
Burning up, my sweet Clementine  
  
Trampling a shrink, bleeding in a sink  
Hallelujah wink, getting on the brink  
Just your mother's, ho  
  
Hallelujah wink, murdering a shrink  
Burning up, On my sweet revenge  
Will be yours for the taking  
It's in the making baby, ahhhhh  
Ahhhhh, ahhhhhh, ahhhhhhhhhhhhh  
  
My sweet revenge  
Will be yours for the taking  
It's in the making baby, ahhhhh  
Ahhhhh, ahhhhh, ahhhhhhhhhhhhhh  
  
Killing with stink, bleeding in a sink  
Poisoning a drink, getting on the brink  
Just your mother's, ho  
  
Bleeding in a sink, trampling a shrink  
Burning up, my sweet Clementine  
  
Poisoning a drink, bleeding in a sink  
Choking with a link, killing with a stink  
Just your mother's, ho  
  
Poisoning a drink, bleeding in a sink  
Burning up, my sweet revenge  
Will be yours for the taking  
It's in the making baby, ahhhhh  
Ahhhhh, ahhhhh, ahhhhhhhhhhhhhh  
  
My sweet revenge  
Will be yours for the taking  
It's in the making baby, ahhhhh  
Ahhhhh, ahhhhh, ahhhhhhhhhhhhhh  
  
I saw her laugh  
Then she said  
Go away  
  
I saw her laugh  
Then she said, then she said  
Go away, away-ay-ay-aayy  
  
[Guitar Solo]  
  
My sweet revenge  
Will be yours for the taking  
It's in the making baby  
  
Ahhhhh  
Ahhhhh  
Ahhhhh  
Ahhhhhhhhhhh  
  
My sweet revenge  
Will be yours it's in the making  
It's in the taking, making, baking, taking, faking, oh  
Ho  
My sweet Clementine  
Ho  
  
Shoulda been, coulda been, woulda been, woulda been you  
Shoulda been, coulda been, woulda been, woulda been you

",0.4037443399,2
Revenge,5,The Master,Rammstein,"Run!  
Because the master has sent us  
We announce the downfall  
Of the riders of evil  
Feed his ulcer of envy  
The truth is like a thunderstorm  
It comes to you, you can hear it  
To proclaim it It is so bitter  
It comes to you in order to destroy  
Because the night lay dying  
We announce Doomsday  
There will be no mercy  
Run, run for your lives  
The Truth is a chior of wind  
No angel comes to revenge you  
These days are your last  
Like wood you will be broken  
It comes to you as the evil

",0.4009940326,0
Revenge,6,Here Comes Revenge,Metallica,"Little grave I'm grieving, I will mend you  
Sweet revenge I'm dreaming, I will end you  
  
I've been here since dawn of time  
Countless hatreds built my shrine  
I was born in anger's flame  
He was Abel, I was Cain  
I am here  
I'm hell unbound  
Burn your kingdom to the ground  
To the ground  
  
Here comes revenge, just for you  
Revenge, you can't undo  
Revenge, it's killing me  
Revenge, set me free  
Eye for an eye, tooth for a tooth  
A life for a life, it's my burden of proof  
Revenge, just for you  
Revenge  
You ask forgiveness, I give you sweet revenge  
  
I return this nightmare, I will find you  
Sleepless, cloaked in despair, I'm behind you  
  
Man has made me oh so strong  
Blurring lines of right and wrong  
Far too late for frail amends  
Now it's come to sweet revenge  
Desperate hands  
That lose control  
Have no mercy on your soul  
On your soul  
  
Here comes revenge, just for you  
Revenge, you can't undo  
Revenge, is killing me  
Revenge, set me free  
Eye for an eye, tooth for a tooth  
A life for a life, it's my burden of proof  
Revenge, just for you  
Revenge  
You ask forgiveness, I give you sweet revenge  
  
Here comes revenge, just for you  
Revenge, you can't undo  
Revenge, is killing me  
Revenge, set me free  
Eye for an eye, tooth for a tooth  
A life for a life, it's my burden of proof  
Revenge, just for you  
Revenge  
You ask forgiveness, I give you sweet revenge  
  
Sweet revenge

",0.3820845783,2
Revenge,7,Endless Vacation,Ramones,"I kill myself kill the pain  
A suicide death a suicide game  
My skull he's bleaching in the dust  
My rage turns to insane lust  
  
All depressed all alone  
I drift into the danger zone  
Deadly spittin cobra life of crime  
I want revenge I want what's mine  
  
Like takin' Carrie to the high school prom  
Something's always goin' wrong  
Hair trigger temper tormented mind  
Deadly spittin cobra I am losin' kind  
  
The heart is the place devils congregate  
When you're raised on a diet of bickering at hate  
Hair trigger temper tormented mind  
Deadly spittin cobra I am losin' kind  
  
Endless vacation  
Endless vacation  
Endless vacation

",0.3803750575,2
Revenge,8,No Wrong No Right,Soundgarden,"Watch for vipers and poison snakes  
Feeling fingers make no mistake  
Grabbing that pull your hair  
Stealing everything there, everything  
  
Restless widow in the dark  
Careless looks for a spark  
Near the trap fate rears it's head  
No hesitation, victim dead  
Just from the start it's the end  
  
And it's all the same in the end  
It's all the same in the end  
  
Spider moving up your wall  
To the ceiling he slowly crawls  
Weaves a web above your bed  
Egg that cracks falls on your head  
  
And it's all the same  
It's all the same  
No hesitation, victim dead  
Just from the start it's the end  
  
No wrong no right or guilt admission  
It's all the same  
You've been bitten, you've been bitten

",0.3709042668,0
